"ID","TARGET_D","GiftCnt36","GiftCntAll","GiftCntCardAll","GiftAvgLast","GiftAvg36","GiftAvgAll","GiftTimeLast","GiftTimeFirst","DemAge","DemGender","DemHomeOwner","DemMedHomeValue","DemPctVeterans","DemMedIncome"
128963,10,2,18,5,10,10,7.78,19,97,71,"M","U",45800,29,0
190562,10,4,16,9,10,9.25,5.94,15,105,79,"F","U",69500,17,34943
128642,10,3,5,3,10,8.67,6.8,10,57,33,"F","H",36300,34,34503
8404,10,0,5,1,18,0,37.2,27,59,82,"U","H",60500,29,0
99602,10,2,17,9,10,10,7.94,24,130,70,"F","U",64900,37,0
22119,10,3,14,7,10,10,9.43,18,74,78,"M","H",50800,28,28785
73037,10,4,12,9,10,11.5,8.42,20,116,82,"U","U",58400,25,0
42176,10,5,20,9,5,6,6.1,16,121,83,"F","H",75900,40,49133
72844,10,7,17,10,10,7.71,5.76,15,66,77,"F","U",74000,32,43514
17217,10,3,17,9,10,6.67,6.71,18,63,67,"M","U",62100,19,40308
42068,10,7,8,6,10,9.21,8.69,15,41,79,"F","H",64500,45,35761
189814,10,3,8,5,25,18.67,11.63,17,53,73,"M","U",75300,37,41822
186793,10,2,12,8,15,45,24.08,8,110,73,"M","H",81700,26,91820
72679,10,5,6,4,9,7.8,7.33,16,34,33,"F","H",33000,22,46404
72444,10,5,7,6,12,9.6,8.57,21,44,32,"M","H",52100,19,54146
126949,10,4,12,6,10,10,10.5,16,76,57,"F","H",0,0,0
22038,10,2,20,13,12,11,9.95,21,124,53,"M","H",44400,31,35945
72438,10,4,4,2,10,8.75,8.75,18,35,80,"M","H",56100,41,54146
126945,10,3,11,3,20,18.33,10.45,17,85,42,"M","H",78300,30,43093
14388,10,8,30,17,4,4.75,6.27,20,143,35,"M","U",86500,37,0
101143,10,6,25,19,5,5,4.4,19,129,69,"F","H",72000,38,43250
15651,10,4,14,7,10,8.5,6.93,23,127,42,"F","H",149700,40,53466
72409,10,1,19,13,10,10,8.89,23,129,16,"F","H",31800,30,44845
101109,10,2,15,9,10,12.5,13.8,18,128,69,"F","H",88300,38,65037
126403,10,4,8,4,10,10,8.25,15,81,73,"F","U",33900,14,24670
45158,10,6,14,9,10,9.67,8.5,19,89,63,"F","H",91700,38,50524
72193,10,1,1,1,20,20,20,16,16,46,"F","H",91800,31,63093
59070,10,3,12,6,10,10,10.25,18,81,47,"M","H",37700,14,0
72139,10,5,17,12,10,10.4,8.29,19,112,59,"F","H",48600,23,46774
72048,10,9,12,6,10,8.67,8.08,17,32,37,"M","H",53100,37,58194
125444,10,2,21,11,10,10,7.14,20,112,49,"M","H",36200,40,32959
125446,10,3,26,14,13,12,9.88,21,128,59,"F","H",38000,29,32959
45008,10,3,10,5,20,18.33,10.9,16,65,51,"F","H",65100,43,40114
124847,10,3,11,4,20,18.67,20.18,15,92,49,"F","U",37600,32,32813
124817,10,2,20,9,10,8,6.55,16,66,35,"M","H",63900,0,24084
36479,10,6,21,13,10,9.17,7.43,16,105,82,"M","H",122700,36,34619
27890,10,2,12,5,10,10,7.83,18,81,49,"F","U",92900,29,70488
71146,10,3,6,1,10,9.33,9,18,28,23,"F","U",60200,32,52363
8204,10,1,16,10,26,26,13.25,27,126,82,"F","H",30100,25,41397
8531,10,4,19,10,10,10,6.37,15,130,37,"M","H",49700,32,44004
185972,10,3,33,12,10,8.67,7.18,9,130,76,"F","H",70800,0,60862
41604,10,3,13,8,12,10.67,8.31,17,81,73,"F","H",91900,37,55485
123699,10,4,5,4,10,8.25,7.8,16,29,46,"F","H",107700,32,69553
71078,10,5,11,2,11,11.2,10.18,18,41,80,"F","U",56200,25,66942
123669,10,4,13,8,10,10,9.23,21,105,37,"U","U",92300,29,0
3496,10,2,5,4,15,12.5,12,15,57,30,"M","U",68800,27,77288
123270,10,2,6,4,25,22.5,12.83,18,75,62,"M","U",43500,15,42040
190626,10,2,14,11,10,14,8.79,22,130,68,"M","U",76800,44,59625
70946,10,2,11,7,10,10,14.09,15,57,51,"F","H",49500,24,47582
188860,10,8,17,12,10,6.5,6.65,5,105,76,"M","U",56900,21,45417
36495,10,3,28,17,9,7.67,7.43,17,130,57,"F","H",67900,35,34619
5335,10,3,16,10,10,11,10.69,17,76,75,"F","H",51500,31,71200
27484,10,3,16,7,12,11.33,8,19,114,75,"M","H",101000,31,54898
21859,10,2,11,7,15,12,9.91,26,110,58,"F","H",82400,37,43304
27387,10,3,8,5,15,14,12.63,22,68,46,"F","H",120500,42,75693
122110,10,3,8,4,2,8,4.94,15,101,33,"U","H",40800,20,42454
121590,10,3,19,7,15,13.33,10.74,17,100,33,"F","U",78200,19,34360
121683,10,2,2,0,20,20,20,18,28,46,"M","H",77000,13,65337
121638,10,4,18,9,10,11.25,7.61,16,113,46,"M","H",56000,50,34031
70217,10,3,5,1,4,6,5.2,18,31,45,"F","H",32000,29,40271
121603,10,4,6,4,17,15,13,16,53,38,"F","H",91600,26,108413
121552,10,1,1,1,15,15,15,21,21,81,"M","U",197900,27,117364
5610,10,2,60,14,10,10,7.52,4,121,86,"M","H",66600,34,45303
70146,10,4,24,11,12,10.5,6.88,16,124,59,"F","U",60600,37,37781
121385,10,3,10,6,12,12,8.3,18,113,44,"M","H",112300,30,57340
121165,10,1,1,0,15,15,15,16,16,31,"M","H",92000,22,69006
70076,10,3,25,13,10,10,7.32,18,130,63,"M","H",40300,36,35723
120800,10,3,4,2,10,10,9,17,30,65,"M","H",62300,34,52774
41091,10,3,14,10,10,9,7.21,18,120,71,"F","H",66100,46,66256
120509,10,2,17,10,10,10,8.29,15,129,82,"F","U",33700,27,37188
14394,10,1,1,0,0,25,25,18,20,28,"M","U",63100,34,47878
120249,10,1,9,3,20,20,10.78,24,90,63,"F","H",70000,41,46618
11115,10,2,8,4,20,15,13.75,6,81,47,"M","H",95400,37,52299
40919,10,6,12,6,11,9.67,7.17,16,115,79,"U","U",77200,60,44789
119868,10,4,14,12,10,9.25,10.43,21,119,84,"F","H",69600,40,43110
21746,10,3,11,8,13,11,10.36,17,105,49,"F","H",48100,32,34388
119570,10,4,11,6,8,8,6.18,16,53,45,"M","H",145800,21,47022
69445,10,1,1,1,20,20,20,21,21,40,"M","H",147200,31,75047
26579,10,8,28,13,10,10.13,7.79,23,68,54,"F","H",85800,49,57487
66610,10,1,1,1,15,15,15,20,20,73,"F","H",110200,28,72073
27082,10,1,9,8,20,20,11.33,21,93,50,"M","U",79200,40,0
119154,10,3,13,9,10,10,5.58,17,130,73,"U","H",59500,37,48107
101855,10,6,7,5,10,8.17,7.86,17,33,73,"M","H",87100,33,51335
118905,10,8,16,12,5,7.5,6.56,17,105,54,"M","H",136200,9,78765
21659,10,5,8,3,6,8.4,7.88,18,40,43,"M","H",50200,26,45788
40407,10,2,11,5,17,17,11.55,19,113,74,"M","H",178500,0,69558
188279,10,1,18,8,10,13,8.67,6,92,62,"M","H",52400,17,54371
118391,10,5,11,4,10,6,5.27,16,81,62,"U","U",39000,32,43703
116669,10,3,5,2,7,6.33,5.8,17,43,65,"M","H",44400,37,37606
118361,10,4,18,11,6,10.75,9.28,15,105,75,"F","H",96200,55,44627
4055,10,5,13,5,10,10.4,10.15,15,29,46,"M","U",124700,41,57337
68148,10,4,6,3,10,10.25,9.33,18,41,43,"F","H",24500,24,34162
118043,10,3,13,9,10,6.67,6.54,17,126,63,"F","U",34700,33,37911
117866,10,2,15,9,20,18,11.27,23,108,58,"F","H",62600,49,35216
40520,10,2,13,7,10,11,9.54,18,105,86,"F","H",96500,43,44404
117326,10,8,12,6,9,7.5,6.92,16,45,56,"F","H",171500,29,91864
67808,10,5,33,19,5,10.2,8.79,17,130,75,"F","U",18500,27,29081
117255,10,3,7,2,11,9.67,8.71,15,54,80,"F","H",74000,27,36809
185687,10,2,3,0,10,12.5,11.67,10,32,49,"F","H",44800,28,26372
26406,10,1,19,13,14,14,8.42,21,129,39,"M","H",109800,35,75823
117076,10,2,17,8,10,10,7.94,18,93,79,"F","H",54800,15,33726
8232,10,0,12,5,15,0,13.42,4,121,60,"F","H",32200,36,35747
189749,10,4,15,10,11,10.75,9,4,68,75,"M","U",109300,24,59226
26346,10,4,6,4,6,10.75,9,17,40,65,"F","H",171700,19,59717
66223,10,1,7,5,15,15,9.57,18,91,39,"M","H",87000,38,83609
185901,10,7,11,6,5,6.14,5.36,6,41,17,"M","H",67400,0,50755
67000,9,6,11,4,10,8.83,7.45,19,56,71,"F","H",91400,39,79842
2365,9,9,14,8,4,5,4.57,12,53,43,"M","U",140800,32,71499
65968,9,6,16,10,6,9.83,7.94,18,89,36,"M","H",104000,7,80468
65596,9,15,22,9,6,5.07,4.59,18,43,39,"M","H",58700,30,55836
27714,9,3,12,7,10,8,6.83,15,81,59,"M","H",145800,37,57467
27597,9,5,15,8,10,8.6,5.8,15,93,39,"M","H",99100,29,75867
184492,9,4,14,6,11,10,8.57,21,76,69,"U","U",91700,40,0
36956,9,7,32,15,7,7.57,6.22,22,101,75,"F","U",77800,27,0
102742,9,3,11,7,11,9.67,6.64,17,113,53,"M","H",23800,35,35884
178796,9,5,13,9,11,10,8.54,17,113,62,"F","H",164800,30,79761
59561,9,4,5,2,10,9,8.2,16,44,36,"M","H",43800,33,42359
177824,9,4,8,6,10,8.5,7.63,17,51,55,"F","U",45000,32,43182
58351,9,6,8,4,8,9.33,7.75,18,78,69,"M","U",26900,25,36787
98941,9,6,6,3,10,8.17,8.17,18,35,50,"F","U",42300,31,40622
189438,9,5,9,5,10,8.8,7.67,20,52,56,"M","U",156300,35,50485
96039,9,7,28,15,8,8.29,6.89,19,105,63,"F","U",43900,26,0
169186,9,5,5,4,7,5.2,5.2,17,33,69,"M","H",105000,45,41897
191296,9,6,14,9,10,10,9.07,17,113,50,"F","U",102400,28,28268
166413,9,3,13,10,9,7.67,5.08,16,127,76,"F","H",389500,26,106491
165235,9,5,10,6,14,8.6,6.2,18,56,78,"F","H",183600,37,65288
162849,9,4,28,16,10,7.5,3.25,25,130,68,"F","U",324200,22,0
162606,9,2,2,2,20,12.5,12.5,16,24,54,"F","H",265300,15,49835
160483,9,5,5,2,10,8.8,8.8,15,28,27,"F","H",128600,28,44499
159750,9,6,17,14,10,7.5,6,16,97,79,"M","H",94600,24,50461
87508,9,5,19,10,8,8.6,6.26,19,129,45,"F","U",62100,39,40341
156428,9,4,18,10,13,10,8.06,18,89,71,"F","U",161000,18,0
2159,9,3,15,11,10,12.33,9.27,5,105,78,"F","H",19800,22,27500
86278,9,1,17,7,11,11,7.53,19,129,65,"M","H",55400,26,39029
172863,9,5,6,4,8,6.8,6.5,16,40,68,"M","H",98100,41,45396
43104,9,4,22,13,10,7.5,5.84,17,130,40,"F","U",5e+05,34,95837
85617,9,3,7,5,11,9.67,8,16,52,79,"M","H",48600,27,44444
85396,9,6,8,6,10,6.17,5.88,16,40,34,"F","U",78400,26,0
85010,9,5,22,11,5,8.6,5.95,19,119,53,"M","H",59500,25,50638
154892,9,4,20,10,10,10,7.05,18,120,59,"F","H",135300,47,43517
11317,9,7,12,6,9,8.29,7.08,16,44,69,"F","H",53700,37,46604
149414,9,2,15,9,11,9.5,8.47,16,65,51,"F","U",424000,24,0
32198,9,4,4,3,10,7.5,7.5,17,29,53,"F","H",114600,58,43156
46358,9,7,15,9,11,10.29,7.47,18,88,79,"M","H",71500,32,46679
22942,9,4,4,2,11,8.5,8.5,19,27,68,"F","H",61600,36,49946
141134,9,6,15,7,7,7,6.33,17,89,71,"M","H",60300,49,41536
79022,9,3,8,5,14,10.33,7,16,105,47,"M","U",137500,12,44702
139463,9,5,5,1,10,6.8,6.8,15,30,48,"F","H",69000,38,49243
188986,9,5,7,6,5,10.6,9.71,4,40,76,"M","U",88500,63,48197
111081,9,4,4,3,7,6.75,6.75,15,28,69,"F","U",70700,40,48197
137548,9,6,15,6,8,9.17,7.93,15,65,77,"M","U",215800,40,0
76578,9,9,26,12,11,10.11,8.62,18,119,41,"M","H",63700,32,60262
74615,9,6,20,14,10,8.5,7,18,127,86,"M","U",50000,34,51112
73028,9,4,6,5,9,9.25,8.83,16,53,50,"M","H",49600,29,43836
120366,9,6,6,3,10,6.67,6.67,17,33,45,"M","H",91400,28,50599
122835,9,3,9,5,9,9,6.89,24,76,35,"F","H",84700,30,103129
70835,9,5,9,5,7,7.8,6.11,18,89,78,"F","H",35400,39,36635
41288,9,9,11,7,6,5.11,5,17,41,84,"M","H",46600,25,33286
26766,9,2,22,9,5,6,5.14,19,107,54,"M","H",70600,42,50673
119576,9,5,5,3,9,9.2,9.2,15,33,38,"M","H",91600,28,53550
68534,9,4,7,5,7,8,7.43,15,81,80,"M","H",65100,32,54371
117969,9,3,11,6,8,8.67,7.45,24,103,67,"F","H",49800,22,43495
117177,9,5,19,11,9,9.2,6,17,122,82,"F","H",50500,10,35463
117026,9,9,12,4,14,9.78,8.67,16,32,59,"M","U",48100,28,28373
39326,8,5,8,4,10,8.8,7.75,17,41,39,"F","U",136300,27,103549
113692,8,6,6,4,7,5.5,5.5,16,29,46,"M","U",76300,29,40929
27736,8,6,7,3,10,7.67,7.29,16,29,46,"F","H",124500,36,75004
27624,8,8,13,9,3,9.13,7.77,15,53,60,"F","H",99100,29,75867
64442,8,2,3,2,10,10,8,17,20,45,"M","H",42800,33,50030
21204,8,6,22,10,11,8.33,6.41,17,98,57,"F","H",67500,33,52027
22645,8,2,11,7,4,10.5,7.27,17,105,61,"U","U",41600,28,0
182586,8,4,15,7,14,9.75,6.87,15,126,78,"M","U",42900,35,45625
180752,8,4,12,8,9,7.75,6.17,16,80,58,"M","H",280000,45,49394
59906,8,7,13,3,7,7.57,6.08,15,75,67,"F","H",79600,39,56604
101774,8,9,18,7,9,9.44,8.22,18,52,35,"F","H",46400,24,40212
59518,8,5,9,4,10,8,6.89,21,57,66,"F","H",69600,28,65435
101432,8,10,11,6,9,8.2,7.91,18,33,73,"M","U",24000,34,31750
178070,8,5,20,8,12,10.4,6.73,18,110,71,"M","H",72200,40,41391
176890,8,4,8,3,7,6.25,5.63,19,40,67,"F","U",47000,41,38166
176907,8,4,10,4,6,6,5.2,16,81,41,"F","U",47600,41,38166
100218,8,3,15,11,5,6.33,5.47,16,126,80,"F","H",66500,14,37080
176140,8,4,8,6,5,8.5,8.75,16,105,63,"M","U",70900,54,0
24869,8,7,8,6,7,7.71,8,16,29,37,"F","U",68200,27,45845
173985,8,6,15,4,5,8.5,8.27,19,52,42,"M","U",208000,31,48109
173348,8,5,6,3,6,5.4,5.5,18,33,70,"M","H",127600,37,46714
220,8,7,22,11,7,6.14,5.55,5,87,45,"M","H",55000,49,43927
172315,8,3,34,16,11,8.67,6.85,16,130,82,"F","H",136800,38,75373
96960,8,3,17,10,15,15,6.65,18,122,57,"M","H",92700,28,44755
96448,8,4,11,5,10,8.5,6.91,16,122,76,"F","U",76000,39,63159
170215,8,8,11,8,4,4.5,4.45,22,45,77,"F","U",127400,36,0
169640,8,6,11,4,7,7.67,6.36,15,102,75,"F","H",124800,0,54567
56451,8,5,35,22,6,9.2,7.8,18,129,59,"M","U",78100,31,49810
169489,8,3,3,2,10,8.33,8.33,18,24,57,"F","U",128100,46,49330
11399,8,6,35,16,9,4.83,4.59,18,130,86,"F","H",80900,39,32221
168823,8,6,15,6,9,8,5.53,15,105,43,"M","H",157000,26,55188
164461,8,4,5,2,6,7.25,6.6,15,29,41,"M","H",263200,22,69298
189853,8,4,12,5,10,9.75,7.17,19,112,54,"F","U",44000,24,39991
11921,8,5,22,17,9,9.6,9.77,17,105,82,"M","H",374200,14,110085
24152,8,7,19,7,7,7.43,6.79,20,56,73,"M","H",78800,41,43720
91467,8,5,17,9,8,8.2,6.59,18,77,56,"F","H",69300,32,61831
186109,8,5,23,13,10,8.8,8.22,6,112,84,"F","U",59000,30,65500
52740,8,12,43,20,10,9.25,7.6,18,104,81,"F","H",27300,24,31410
160394,8,8,19,9,8,7.75,6.05,17,83,87,"F","H",88200,26,53019
159091,8,3,4,2,10,9.33,8.5,17,32,81,"M","H",236700,30,71994
88868,8,6,7,4,8,7.67,7.43,17,28,73,"F","H",231300,56,122794
23957,8,4,11,8,10,7.75,7.18,17,97,60,"F","H",44100,20,52847
87505,8,3,18,13,5,10,8.39,18,111,76,"F","H",37500,26,38667
152961,8,1,1,1,20,20,20,24,24,63,"F","H",237500,38,48772
9287,8,6,25,12,10,8.67,7.2,18,89,58,"M","H",143200,38,45864
185024,8,6,68,15,5,7.67,23.85,11,129,37,"F","U",47600,31,43797
150776,8,5,21,9,10,9.4,6.62,18,129,55,"F","U",114900,17,0
17921,8,5,7,4,9,8.2,7.29,16,41,69,"F","H",73200,41,49658
82248,8,5,12,9,7,5.8,5.92,6,52,75,"M","U",48000,49,33528
48135,8,7,15,7,10,7.43,6.87,17,52,37,"M","H",68100,33,61132
80800,8,4,7,5,10,9.25,8.43,17,53,67,"F","H",67700,34,57721
186462,8,3,28,17,10,5,4.29,4,129,81,"F","H",65400,23,43231
45873,8,3,13,5,5,10,6.54,18,130,81,"F","H",40200,44,34699
141834,8,4,4,2,12,9.5,9.5,15,28,67,"F","H",98400,39,47597
141742,8,2,3,1,10,7.5,8.33,19,21,69,"M","H",116700,37,63175
971,8,10,20,7,8,8.2,7.5,4,63,57,"F","H",69500,35,36415
44410,8,4,11,3,10,8.5,6.91,15,54,72,"M","H",56500,48,41687
137743,8,7,15,6,4,6.43,5.73,18,57,74,"F","H",96200,53,48197
136990,8,12,25,12,9,7.67,6.12,16,113,43,"M","H",107400,32,78802
29589,8,5,18,5,8,8,8.17,18,65,49,"M","U",45300,40,0
29587,8,3,14,10,6,9.33,5.57,17,116,61,"F","H",50800,43,36294
135112,8,6,7,4,8,5.67,5.43,16,32,67,"F","U",71900,32,30392
75992,8,5,5,2,8,7.8,7.8,18,32,41,"F","H",35400,36,39275
75481,8,3,22,13,10,10,5.86,18,125,68,"M","U",36300,31,39399
131468,8,9,22,12,11,9.33,7.36,17,75,17,"U","U",72600,38,0
187082,8,5,20,10,5,7.8,7.9,5,125,77,"F","U",105500,37,50253
56773,8,7,14,7,5,10.14,8.71,20,56,45,"U","H",70700,17,47385
12226,8,3,17,4,6,8.67,5.41,4,98,84,"F","U",64900,32,39604
128599,8,5,5,5,10,8.2,8.2,17,33,50,"M","U",44100,41,42698
128162,8,3,4,2,10,7.33,7,18,28,68,"F","H",62100,50,46244
45356,8,6,23,10,8,8,6.61,18,104,77,"M","H",76200,41,46993
126639,8,4,10,3,10,8.5,7.4,18,64,27,"M","U",58800,33,0
125181,8,4,4,4,10,7.5,7.5,16,29,85,"F","H",246900,31,37228
124520,8,9,21,16,10,8.44,6.9,16,81,54,"F","H",57000,30,34609
122465,8,5,5,3,10,7.2,7.2,21,29,52,"F","H",205600,21,107060
121969,8,6,9,3,8,8.17,7.11,18,52,47,"F","H",71500,25,37566
33003,8,7,8,4,10,7.71,7.38,16,45,45,"F","U",83100,28,51939
21762,8,7,20,9,6,6.14,5.5,16,105,76,"F","H",52900,27,36151
69577,8,3,5,2,10,8,7.2,19,45,37,"M","U",97300,32,0
120041,8,3,7,4,10,7,6.29,18,64,38,"F","H",44200,32,46556
69536,8,5,20,16,10,7.8,6,16,127,84,"U","U",39400,28,0
21644,8,5,10,5,8,8,7.5,18,113,57,"F","U",54300,36,41125
2153,8,6,31,19,9,8.83,7.55,8,126,73,"M","H",83900,22,63444
67333,8,2,3,2,11,7,8.33,18,23,43,"F","H",109200,27,83609
125930,7.5,3,42,19,15,15,6,21,128,49,"F","U",71500,33,59760
113502,7,6,8,5,10,6.5,5.88,17,41,37,"F","H",23600,43,29659
21373,7,4,6,5,5,5.5,5.17,16,27,38,"F","U",49800,22,39725
109536,7,3,24,13,6,6.67,7.29,17,130,63,"M","H",55000,39,46146
109240,7,7,28,17,5,5.71,6.32,15,105,60,"M","H",44500,17,36038
38111,7,5,18,13,10,5.6,4.72,18,128,84,"M","H",74700,39,42523
107727,7,12,43,19,5,5,5.28,15,130,57,"F","H",44100,35,45504
107644,7,2,16,9,10,7.5,6.19,15,123,76,"M","U",42200,29,45486
21107,7,2,18,13,10,10,8.78,24,130,78,"U","U",67800,46,0
105923,7,5,21,14,9,7.4,5.86,17,111,82,"F","H",48100,33,44472
104848,7,5,17,8,9,7.4,5.24,17,80,82,"F","H",99300,24,62206
62056,7,3,16,10,7,7,4.63,17,113,51,"M","U",61000,19,49195
159553,7,6,18,10,5,5.33,5.33,16,86,61,"M","H",100900,52,47240
61693,7,3,4,2,15,11,9,21,41,52,"F","U",41300,34,44742
185815,7,7,24,13,7,5.29,5.25,5,63,68,"F","U",55000,13,40210
61488,7,6,26,19,10,7.83,5.4,24,122,76,"M","H",68200,28,51305
2861,7,7,28,12,5,10.43,7.79,8,112,60,"M","U",81700,49,57426
61108,7,5,5,2,8,7.2,7.2,16,33,60,"M","H",39900,35,45576
181770,7,6,19,12,7,7,6.37,17,105,71,"M","U",146100,70,45848
101201,7,5,27,10,6,6.8,6.3,15,130,71,"F","U",33600,33,40976
176743,7,5,7,3,3,5,4.86,15,41,77,"M","U",33500,22,49844
174671,7,5,14,5,6,6.4,5.57,15,119,73,"F","H",74800,38,49135
172530,7,5,7,4,5,6.4,5.71,21,52,61,"F","H",149500,48,57086
57349,7,6,9,4,7,6.83,6,16,75,31,"F","U",68500,42,39333
35700,7,4,19,12,3,7.25,7.84,15,74,39,"F","H",72100,29,40054
171383,7,3,3,1,7,7.67,7.67,18,24,66,"M","H",205100,30,63142
125366,7,1,1,1,15,15,15,24,24,53,"F","U",93300,37,0
96548,7,3,5,3,10,6.67,7,18,38,65,"F","H",29000,37,35263
5140,7,4,34,12,9,8,6.15,17,124,75,"M","H",324700,39,66882
164850,7,6,19,12,4,7.33,5.95,15,89,70,"M","U",85700,18,0
95347,7,4,9,5,7,6.75,8.22,17,89,60,"M","H",65200,35,46887
95151,7,3,3,1,11,7.67,7.67,18,24,51,"F","U",30200,36,40079
167406,7,7,14,7,7,7.86,7,16,52,71,"F","H",413500,33,112197
16329,7,5,15,6,5,5.6,4.87,15,97,50,"F","H",68300,25,49836
164969,7,7,19,9,7,5.71,5.68,17,69,37,"F","H",184800,24,82510
54614,7,5,5,3,5,6.4,6.4,16,35,71,"F","H",49100,22,35376
164231,7,6,10,6,5,5.33,4.6,17,40,19,"F","H",220500,27,75023
90314,7,8,17,8,6,9.25,7.94,18,77,63,"F","U",108100,24,73508
34649,7,4,5,3,6,5.5,5.2,15,28,68,"F","H",117100,37,65663
91756,7,7,38,17,7,7,7.37,18,126,39,"M","H",185200,26,86282
162213,7,4,13,5,6,10.5,10.31,16,91,75,"M","H",5e+05,33,0
91627,7,4,18,11,8,6.5,5.44,16,129,70,"F","U",109800,35,53341
161790,7,5,17,10,15,8.4,8.41,15,91,78,"U","H",125900,11,46563
161726,7,6,16,12,7,6.5,5.81,23,100,51,"F","H",245300,41,66203
91194,7,4,19,17,9,8,7.89,17,130,47,"F","H",53900,38,44714
6298,7,4,32,12,7,7.5,6.84,8,105,72,"F","H",59800,20,40235
6851,7,2,28,16,10,10,10,16,126,66,"U","U",140000,34,0
182144,7,12,22,13,7,8,7.14,15,65,45,"F","U",55900,33,0
158729,7,7,7,4,5,6.71,6.71,17,29,39,"F","H",189000,39,44777
148396,7,7,10,7,5,4.86,4.5,17,44,46,"F","H",423300,27,61801
186540,7,11,30,14,7,7.36,6.73,4,56,50,"F","U",92300,28,0
157039,7,3,12,7,10,7.33,6.42,15,96,75,"M","H",285400,42,80224
87239,7,6,12,5,6,7.17,8.58,18,53,81,"M","U",59000,37,46705
13378,7,6,21,11,5,6,5.71,15,65,73,"F","H",112500,34,24950
155135,7,4,4,2,7,6.75,6.75,17,32,67,"M","H",90300,28,50667
86420,7,7,24,11,5,6.86,5.08,15,118,54,"F","H",73400,37,51576
154158,7,5,6,1,7,7,6.67,15,30,61,"F","H",83800,9,0
84745,7,8,22,7,9,7.13,6.59,17,67,81,"F","U",60400,31,48462
47860,7,4,4,3,10,6.75,6.75,18,29,64,"M","H",54900,40,35057
149033,7,4,12,4,11,7.75,7.33,15,93,69,"F","H",351400,0,0
148876,7,6,17,13,4,5.5,4.76,17,123,57,"F","H",220100,23,79008
2020,7,9,40,18,8,8.67,7.35,11,129,73,"F","U",355600,37,71746
79387,7,7,9,6,7,6.43,5.78,17,41,74,"M","H",57100,27,49277
190552,7,2,12,5,10,12,10.08,7,80,62,"M","U",108200,0,56463
186212,7,3,34,17,5,9.67,8.59,10,123,87,"M","H",58900,44,29444
77441,7,2,3,1,11,9,7.67,17,23,40,"F","U",72500,27,62556
77048,7,2,4,2,10,7.5,7,18,29,61,"F","H",34200,35,45709
135983,7,2,23,10,3,4,4.65,19,128,65,"U","U",63800,21,0
133391,7,5,17,11,10,7,6.41,18,77,60,"F","U",77200,35,36756
132456,7,5,6,3,8,5.4,5,19,40,75,"F","U",95700,25,73072
74673,7,4,13,7,10,8.75,5.62,17,81,59,"F","U",36800,34,40375
190408,7,3,10,6,10,8.33,6.6,19,110,66,"U","U",71300,45,0
130976,7,4,28,16,10,9.25,8.14,16,127,82,"F","U",93300,23,53288
42997,7,5,16,6,7,7.4,6.56,19,77,79,"F","H",156700,39,52313
130884,7,8,18,10,7,6.88,6,18,104,70,"F","U",127400,33,0
130084,7,5,14,11,5,7,7.29,16,81,46,"F","U",97900,39,0
185309,7,8,30,15,20,6.75,5.2,6,122,65,"F","U",62900,35,0
126184,7,4,9,6,3,7,5.78,16,90,69,"F","H",44400,28,45200
125522,7,6,41,21,6,7.83,5.56,18,131,83,"M","U",62300,38,33298
71904,7,3,21,10,5,5,4.9,18,130,78,"M","H",34700,29,46170
125289,7,4,12,5,8,6.5,5.25,18,105,79,"F","H",70700,29,44748
71425,7,7,11,7,9,7.29,6,18,74,53,"M","H",71300,38,41448
2464,7,11,34,14,8,8.18,7.82,6,77,56,"M","H",48100,0,34000
71332,7,6,16,8,7,7.5,7.31,21,92,61,"M","H",47800,25,60554
123805,7,4,12,8,10,5.25,4.58,21,76,69,"F","U",51800,36,51875
120972,7,5,26,16,6,6.2,8.73,17,128,71,"F","H",28000,22,25269
8386,7,1,10,9,25,25,44.7,26,117,37,"F","U",43500,36,44225
2170,7,7,28,19,8,8.57,7.61,11,97,67,"F","H",92300,29,72554
67541,7,3,11,5,6,7.67,6.36,15,92,41,"F","U",55800,28,47308
116053,6,4,5,3,7,6,6,18,28,45,"M","H",111200,36,41714
12998,6,6,29,13,6,6,5.52,4,90,79,"F","H",207500,22,69873
30366,6,6,16,10,7,7,5.19,15,111,61,"M","H",142900,46,54178
64991,6,7,16,10,6,6,5.25,22,105,76,"F","U",60000,30,60028
21587,6,7,13,7,5,5.71,5.23,17,79,76,"M","H",0,29,49981
109514,6,5,6,3,6,6,5.67,19,32,61,"M","U",0,8,0
109099,6,5,7,5,7,7.4,6.43,18,41,40,"F","H",71900,27,37931
64203,6,9,37,22,4,6.44,6.19,15,130,61,"M","U",40400,39,51091
2320,6,8,31,17,3,4.63,3.84,16,88,16,"F","H",63400,32,41642
37221,6,5,23,12,4,6.2,3.96,15,125,86,"M","U",77500,33,49180
184106,6,4,5,3,7,6.5,5.8,16,41,81,"F","H",44600,26,30808
60526,6,7,10,5,6,6,5.5,16,57,52,"M","H",34700,21,40444
178966,6,4,12,4,7,7.25,8.5,18,103,49,"M","U",379900,40,110830
36474,6,5,12,7,6,6,6.17,21,89,83,"M","H",122700,36,34619
178098,6,7,17,9,4,3.86,4.41,16,126,66,"F","H",40700,45,27614
58850,6,4,23,10,6,6,3.52,17,103,75,"M","H",45900,33,39954
99761,6,4,5,3,3,7.5,6.6,24,29,29,"M","U",63100,34,50957
174947,6,6,7,3,3,5.33,4.86,15,23,83,"F","U",53300,35,51184
